name,lat,lon
ហាង​កាហ្វេ Amazon សាខា​ពេទ្យ​ចិន,11.5527703,104.9212658
កាហ្វេ អាម៉ាហ្សូន ៥១,11.5588642,104.9254823
កាហ្វេ អាម៉ាហ្សូន ទេពផន,11.5621824,104.8956222
អាម៉ាហ្សូន កាហ្វេ,11.543858,104.9074753
កាហ្វេ អ៉ាម៉ាហ្សូន ម៉ុងឫន្ធី,11.5907955,104.8810934
Amazon Cafe,11.5125971,104.9341337
Café Amazon Attwood,11.5626544,104.8656154
កាហ្វេអាម៉ាហ្សូន សាខាជ្រោយចង្វាស៊ីធី,11.5983543,104.9265707
Café Amazon De Stadium,11.5548572,104.9102513
Amazon Krang Thnong,11.568757,104.8322313
DELISH COFFEE,11.5672625,104.9034804
Cafe Amazon PTT National Road１,11.5326326,104.9951639
Café Amazon PTT Steung Meanchey,11.5428035,104.8936371
កាហ្វេ អាម៉ាហ្សូន,11.5321019,104.8613903
Cafe Amazon,11.6563738,104.7597781
Café Amazon Exchange Square,11.573746,104.921378
Amazon Chuk Meas III,11.5767041,104.8537134
Café Amazon The Boss Building (Kapal),11.5732283,104.8973298
Morning Cafe / Mee Ramen,11.5480125,104.9378824
អាម៉ាហ្សូន កាហ្វេ ផ្សារទួលទំពូង,11.5414018,104.9152218
Amazon Cafe វិមានឈ្នះឈ្នះ,11.6764766,104.8824662
Café Amazon Ratana Plaza,11.5615125,104.8725781
Ttp Amazon cafe,11.5366619,104.9152894
Café Amazon City Mall,11.5581238,104.909093
Cafe Amazon Drive Thru Global House,11.5977694,104.8756866
Café Amazon,11.5367983,104.8869143
Cafe Amazon Baktouk,11.5655325,104.9148215
ហាងកាហ្វេ អាម៉ាស្សូន,11.5349599,104.9144256
Cafe Amazon,11.4443139,104.896903
កាហ្វេអាម៉ាហ្សូន ផ្លូវ២០០៤,11.5526751,104.8846903
Café Amazon Chom Chao,11.5347174,104.8280688
កាហ្វេ អាម៉ាហ្សូន ភីធីធី សែនសុខ,11.5983141,104.8696935
Café Amazon HQ,11.5679056,104.9107556
Café Amazon - Street 173,11.5483136,104.9111154
