name,lat,lon
វិទ្យាល័យចំណេះទូទៅ និងបច្ចេកទេសឯកជន អេសីុធី,11.521746,104.9141655
សាលាកាណាដាអន្តរជាតិ,11.5460745,104.9359311
វិទ្យាល័យ ហាឆាន់ខាំ,11.5516133,104.8711028
Sambor Mean Chey Secondaryschool,11.4893607,104.8945617
Greenfield International School,11.6064782,104.905923
Soklin teaching,11.5214456,104.9044012
Millennium School I - សាលាមីលលេននៀម ១ - ការអប់រំទូទៅកម្រិតមត្តេយ្យ ដល់ វិទ្យាល័យ - (干禧年学校),11.5543425,104.9074396
Center 14,11.5343356,104.9416012
សាលារៀនអន្តរជាតិអាល់រ៉ូសម៉ាន_ Al-Rahman International School,11.6321949,104.8914947
Linda,11.559124,104.9084413
អង្គទុល្លភ៍,11.532665,104.925482
សាលាប៊ែលធីអន្តរជាតិ ទី៤ (សាខាផ្សារដើមថ្កូវ),11.5338411,104.9174537
Rong kerb,11.5712138,104.8506417
American Pacific International School - Daun Penh Campus,11.5625474,104.924456
សាលា មត្តេយ្យ បឋម និងមធ្យមសិក្សា មីគីវ៉េ,11.5417,104.8924579
Bro Zeii,11.5370542,104.887244
Footprints International School (TTP Campus),11.5366527,104.9170313
"Golden Gate American School, Campus 5",11.5758426,104.893041
ran,11.5638335,104.8903655
សាកល្បង,11.5893652,104.9092065
អនុវិទ្យាល័យ​ទួល​សាលា,11.4198229,104.7953062
ភាស់,11.5573585,104.904575
វិទ្យាល័យ កំបូល,11.5271236,104.7830919
សាលាអន្តរជាតិឡូហ្គោស,11.5846513,104.8717684
វិទ្យាល័យ ហ៊ុន សែន ជម្ពូវ័ន,11.5317526,104.8207866
